episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
97,1230,-8644.862384366344,40,18,17,66,0.0,0,95.78861788617888,0,4.130081300813008,0.0813008130081301,0,0
98,1604,12240.466864830383,40,15,12,76,0.0,2.7335507385382694,95.38653366583539,0,0.062344139650872835,0.05754843660080568,1.7600230193746402,0
99,1701,7510.517321832692,40,15,17,66,0.0,1.7455795233573013,98.06448695337583,0,0.05878894767783655,0.04974449418893863,0.0814000814000814,0
100,1207,-5286.48358934776,40,15,15,70,0.0,6.800076476961316,92.31406538780192,0,0.08285004142502068,0.21031164361736024,0.592696450194379,0
101,1747,15461.666244648599,40,12,14,72,0.0,3.8351459645105894,95.26330852890669,0,0.05724098454493418,0.0500858614768174,0.7942186605609616,0
102,1373,-1330.6692415744449,40,15,16,68,0.0,2.801277382486414,94.17334304442825,0,2.8909182587259785,0.04482043811978262,0.08964087623956524,0
103,1559,4780.100630467116,40,11,15,70,0.0,3.4147077689318186,95.92498962381619,0,0.06414368184733803,0.04150473531298343,0.5546541900916877,0
104,1208,-15110.000199752745,40,16,20,60,0.0,4.615066225165563,94.74337748344371,0,0.08278145695364239,0.06208609271523179,0.4966887417218543,0
105,1759,3212.0871264196967,40,19,20,60,0.0,1.977133472301181,96.61423788768872,0,0.24003537363400923,0.06948392394668687,1.0991093424294107,0
106,1606,6183.918455073397,40,14,16,68,0.0,6.01761252446184,93.12399928838283,0,0.062266500622665026,0.13342821561999646,0.6626934709126491,0
107,1283,-10830.945632181945,40,15,19,62,0.0,2.7279812938425567,97.03219617483063,0,0.0779423226812159,0.065951196114875,0.09592901253072728,0
108,1473,3648.6525503424086,40,15,15,70,0.0,2.1045485403937545,97.63956342367747,0,0.0678886625933469,0.06788866259334692,0.1201107107420753,0
109,1207,-17507.19800237589,40,14,21,58,0.0,2.053497455320156,97.69795242040479,0,0.0828500414250207,0.05917860101787194,0.10652148183216949,0
110,1672,6388.233270780026,40,10,17,66,0.0,6.083864965443913,92.94590643274857,0,0.05980861244019137,0.10632642211589578,0.804093567251462,0
111,1828,11985.297788027505,40,15,16,68,0.0,5.571452617404478,92.94310722100656,0,0.054704595185995616,0.03787241205184312,1.3928631543511192,0
